"OUTLET_LEV12","HYBAS_ID_LEV05","NEXT_DOWN","UP_AREA_OUTLET","SUB_AREA_OUTLET","N_LEV12","DIST_SINK","DIST_MAIN","ENDO","COAST","ORDER","SORT","PFAF_ID","MAIN_BAS","NEXT_SINK","N_UPSTREAM","UPSTREAM_FRACTION","MAX_UP_AREA","IS_MAX_UP_AREA","OUTLET_LONGITUDE","OUTLET_LATITUDE"
"1121015610","1051015610","1121013250",40459.9,143.9,302,1950.1,1950.1,0,0,3,59866,132641100100,1120020040,1120020040,302,1,40459.9,TRUE,19.9791446070992,5.05774095
"1121015760","1051015760","1121013250",416404.4,40.4,185,1950.3,1950.3,0,0,2,59867,132650110010,1120020040,1120020040,185,1,416404.4,TRUE,19.937625301133,4.9726451
"1121115180","1051115180","1121114530",121163.3,152,927,1992.9,1992.9,0,0,2,60437,132761100000,1120020040,1120020040,927,1,121163.3,TRUE,23.629166675,1.275
"1121115330","1051115330","1121114530",1145166.3,17.6,47,1993.1,1993.1,0,0,1,60443,132770010010,1120020040,1120020040,47,1,1145166.3,TRUE,23.5832173115306,1.20197875
"1121125060","1051125060","1121122990",1034755.8,5.9,2411,2094.1,2094.1,0,0,1,61740,132791010100,1120020040,1120020040,2411,1,1034755.8,TRUE,24.2835552804406,0.80295445
"1121125130","1051125130","1121122990",104161.5,6.3,791,2094.1,2094.1,0,0,2,61741,132781001000,1120020040,1120020040,791,1,104161.5,TRUE,24.2789900143218,0.78454555
"1121037320","1051037320","1121036570",80942.3,135,609,2254.4,2254.4,0,0,3,63392,132661100110,1120020040,1120020040,609,1,80942.3,TRUE,22.0768452620335,4.2997701
"1121037650","1051037650","1121036570",311653.2,23.6,22,2254.6,2254.6,0,0,2,63394,132670010000,1120020040,1120020040,22,1,311653.2,TRUE,22.074171136218,4.2212587
"1121040200","1051040200","1121040190",168608.1,27.1,1293,2304.3,2304.3,0,0,3,63920,1.32681e+11,1120020040,1120020040,1293,1,168608.1,TRUE,22.4594649934675,4.15809915
"1121040300","1051040300","1121040190",140155,4.7,1056,2304.4,2304.4,0,0,2,63921,132691111000,1120020040,1120020040,1056,1,140155,TRUE,22.4331306492172,4.1154382
"1121259940","1051259940","1121258800",453089.8,72.9,82,3071.9,3071.9,0,0,1,69984,132910100000,1120020040,1120020040,82,1,453089.8,TRUE,26.8789622889168,-5.66882325
"1121259950","1051259950","1121258800",266514,160.3,28,3072.1,3072.1,0,0,2,69985,132810010100,1120020040,1120020040,28,1,266514,TRUE,27.0000584597151,-5.7148107
"1121266120","1051266120","1122129990",9655.3,111.2,72,3142.8,3142.8,0,0,3,70395,132820100100,1120020040,1120020040,72,1,9655.3,TRUE,27.4047448987938,-6.06195355
"1121266020","1051266020","1122129990",252965.4,121.7,151,3143,3143,0,0,2,70397,132830101100,1120020040,1120020040,151,1,252965.4,TRUE,27.364583325,-5.93958335
"1121273600","1051273600","1121271870",430933.2,20.6,17,3169,3169,0,0,1,70530,132930001000,1120020040,1120020040,17,1,430933.2,TRUE,26.9876187343566,-6.43985035
"1121273520","1051273520","1121271870",11312.4,51.2,83,3169,3169,0,0,2,70531,132920101000,1120020040,1120020040,83,1,11312.4,TRUE,26.9317927982952,-6.43904895
"1121279010","1051279010","1121276820",165265,70.1,1268,3208.2,3208.2,0,0,2,70690,132941010100,1120020040,1120020040,1268,1,165265,TRUE,26.9667729481691,-6.79791665
"1121279020","1051279020","1121276820",263088.7,118.7,389,3208.4,3208.4,0,0,1,70691,132951010100,1120020040,1120020040,389,1,263088.7,TRUE,27.0309697792171,-6.74446335
"1121265610","1051265610","1121265420",175034.5,204.4,49,3440.1,3440.1,0,0,2,71702,132850010000,1120020040,1120020040,49,1,175034.5,TRUE,29.5120050931034,-5.95392215
"1121265730","1051265730","1121265420",59911.4,61.7,461,3440.3,3440.3,0,0,3,71703,132841010100,1120020040,1120020040,461,1,59911.4,TRUE,29.4530396566653,-6.02534115
"1121259210","1051259210","1121259820",133507.3,245.4,102,3490.1,3490.1,0,0,2,71927,132870100100,1120020040,1120020040,102,1,133507.3,TRUE,29.6710824761837,-5.5265828
"1121259200","1051259200","1121259820",35580.7,167.2,282,3490.3,3490.3,0,0,3,71930,132861000100,1120020040,1120020040,282,1,35580.7,TRUE,29.5617564240861,-5.52217815
"1121315930","1051315930","1121314770",182972.6,19.1,801,3647.4,3647.4,0,0,1,72854,132971110000,1120020040,1120020040,801,1,182972.6,TRUE,28.7753866830275,-8.91015305
"1121315940","1051315940","1121314770",27097.3,135.8,204,3647.4,3647.4,0,0,2,72855,132960101100,1120020040,1120020040,204,1,27097.3,TRUE,28.8812704191483,-8.96944445
"1121250790","1051250790","1121251190",66866.9,97,507,3688.8,3688.8,0,0,3,73105,132881001100,1120020040,1120020040,507,1,66866.9,TRUE,30.7593220310498,-5.16759525
"1121250830","1051250830","1121251190",53172,111.8,397,3689,3689,0,0,2,73106,132891001100,1120020040,1120020040,397,1,53172,TRUE,30.7497944351285,-5.2097231
"1121366570","1051366570","1121368090",18273.3,197.1,147,4333.9,4333.9,0,0,2,76255,132980100000,1120020040,1120020040,147,1,18273.3,TRUE,29.7802653221813,-11.7662269
"1121366720","1051366720","1121368090",63620.9,151.8,475,4334.1,4334.1,0,0,1,76256,132991010000,1120020040,1120020040,475,1,63620.9,TRUE,29.8868762287981,-11.83241255
"1120020150","1050020050","0",13053.6,137.6,151,0,0,0,0,1,77045,133100410100,1120020150,1120020150,96,0.635761589403974,13053.6,TRUE,12.214583325,-5.27916665
"1120020240","1050020240","0",59760.5,138.5,458,0,0,0,0,1,77178,133201100100,1120020240,1120020240,458,1,59760.5,TRUE,11.7477682885402,-4.4224954
"1120020420","1050020250","0",25075.3,147.3,405,0,0,0,0,1,77704,133302100000,1120020420,1120020420,188,0.464197530864198,25075.3,TRUE,10.308622437309,-2.947633
"1120020570","1050020570","0",215217.5,85.8,84,0,0,0,0,1,78041,133410100100,1120020570,1120020570,84,1,215217.5,TRUE,8.96929499530787,-1.01597225
"1121157490","1051157490","1121158330",171926.1,3.6,100,197.5,197.5,0,0,1,78123,133430100000,1120020570,1120020570,100,1,171926.1,TRUE,10.2832438,-0.5928951
"1121157500","1051157500","1121158330",32636.7,107.7,250,197.7,197.7,0,0,2,78124,133421001000,1120020570,1120020570,250,1,32636.7,TRUE,10.355992507829,-0.5928951
"1121145820","1051145820","1121146760",147694.8,51.9,136,317,317,0,0,1,78212,133450101000,1120020570,1120020570,136,1,147694.8,TRUE,11.0047417267619,-0.1062248
"1121145730","1051145730","1121146760",11257.2,125.2,83,317,317,0,0,2,78213,133440101000,1120020570,1120020570,83,1,11257.2,TRUE,10.9126184288759,-0.02708335
"1121147340","1051147340","1121146230",67140.4,123.4,511,484.8,484.8,0,0,2,78504,133461010000,1120020570,1120020570,511,1,67140.4,TRUE,12.1707198457689,-0.2083333
"1121147350","1051147350","1121146230",63201.4,43.5,294,485,485,0,0,1,78505,133471000100,1120020570,1120020570,294,1,63201.4,TRUE,12.2082368863523,-0.137393
"1121115250","1051115250","1121115850",10150.8,26.8,82,756.5,756.5,0,0,2,79121,133480111000,1120020570,1120020570,82,1,10150.8,TRUE,13.2209454155177,1.22606115
"1121115150","1051115150","1121115850",14421.5,90.9,109,756.7,756.7,0,0,1,79122,133490100100,1120020570,1120020570,109,1,14421.5,TRUE,13.1767527583802,1.2816513
"1120020870","1050020580","0",7154.8,3.1,154,0,0,0,0,1,79760,133510810100,1120020870,1120020870,56,0.363636363636364,7154.8,TRUE,9.92717596484154,0.18541665
"1120021110","1050021110","0",7433.1,88.7,57,0,0,0,0,1,79844,133520010000,1120021110,1120021110,57,1,7433.1,TRUE,9.73054218863996,1.0331916
"1120021130","1050021120","0",690.6,105.8,15,0,0,0,0,1,79902,133530002110,1120021130,1120021130,4,0.266666666666667,690.6,TRUE,9.63739551147961,1.1412462
"1120021220","1050021220","0",13559.5,70.2,105,0,0,0,0,1,79916,133540101000,1120021220,1120021220,105,1,13559.5,TRUE,9.67516012302129,1.54103005
"1120021320","1050021230","0",700.4,118.8,19,0,0,0,0,1,80034,133550008110,1120021320,1120021320,5,0.263157894736842,700.4,TRUE,9.84592729229734,2.09656525
"1120021340","1050021340","0",30962.8,55.3,236,0,0,0,0,1,80040,133561010000,1120021340,1120021340,236,1,30962.8,TRUE,9.8401127161787,2.32496845
"1120021410","1050021350","0",5558.9,1.7,77,0,0,0,0,1,80309,133570611000,1120021410,1120021410,42,0.545454545454545,5558.9,TRUE,9.937529275,3.2043942
"1120021440","1050021440","0",27887,120.7,205,0,0,0,0,1,80353,133580101000,1120021440,1120021440,205,1,27887,TRUE,9.92579462562577,3.3255751
"1120021460","1050021450","0",169.9,169.9,5,0,0,0,0,1,80559,133590000200,1120021460,1120021460,1,0.2,169.9,TRUE,9.8858370140067,3.42193855
"1120021500","1050021500","0",133624.4,58.5,86,0,0,0,0,1,80563,133610110100,1120021500,1120021500,86,1,133624.4,TRUE,9.69583642774121,3.5533039
"1121032360","1051032360","1121034010",43209,153.7,335,258.6,258.6,0,0,2,80640,133621000100,1120021500,1120021500,335,1,43209,TRUE,11.3020833514974,4.48958335
"1121032520","1051032520","1121034010",79657.9,130.7,213,258.8,258.8,0,0,1,80641,133630110100,1120021500,1120021500,213,1,79657.9,TRUE,11.3374073123824,4.4354167
"1121004170","1051004170","1122034640",30612.8,51.5,74,618.8,618.8,0,0,1,81134,133650101000,1120021500,1120021500,74,1,30612.8,TRUE,13.3855676038776,5.37795445
"1121004180","1051004180","1122034640",20267.6,66.6,158,618.8,618.8,0,0,2,81135,133640100100,1120021500,1120021500,158,1,20267.6,TRUE,13.4322587094714,5.33737285
"1120967880","1050967880","1120970510",7985.7,102.6,57,791,791,0,0,2,81325,133660010000,1120021500,1120021500,57,1,7985.7,TRUE,12.7805707758503,6.38644815
"1120967890","1050967890","1120970510",12391.8,234.3,13,791.1,791.1,0,0,1,81326,133670001000,1120021500,1120021500,13,1,12391.8,TRUE,12.8768954120904,6.3721481
"1120955790","1050955790","1120956420",5824.1,34.8,48,880.7,880.7,0,0,2,81440,133680010010,1120021500,1120021500,48,1,5824.1,TRUE,13.4061573630002,6.65625
"1120955650","1050955650","1120956420",4595.9,130.1,34,880.7,880.7,0,0,1,81441,133690010000,1120021500,1120021500,34,1,4595.9,TRUE,13.3499249836822,6.7093852
"1120021620","1050021510","0",12236,121.2,261,0,0,0,0,1,81615,133704100100,1120021620,1120021620,95,0.363984674329502,12236,TRUE,9.72931616741534,4.08812135
"1120021910","1050021910","0",52698.7,65.5,415,0,0,0,0,1,81842,133801010100,1120021910,1120021910,415,1,52698.7,TRUE,8.20833334669702,4.8979167
"1120021930","1050021920","0",209.5,209.5,2,0,0,0,0,1,82258,133900000200,1120021930,1120021930,1,0.5,209.5,TRUE,8.21956202708989,4.68333335
"1120022020","1050021940","0",7900.4,19.3,188,0,0,0,0,1,82295,141000410000,1120022020,1120022020,59,0.313829787234043,7900.4,TRUE,7.53718812998322,4.56772785
"1120022420","1050022420","0",2098663.8,237.8,225,0,0,0,0,1,82447,142100110000,1120022420,1120022420,225,1,2098663.8,TRUE,6.06138745373269,4.53279185
"1120909890","1050909890","1121997920",1730224.9,0.6,24,509.9,509.9,0,0,1,82653,142310001000,1120022420,1120022420,24,1,1730224.9,TRUE,6.7510417,7.7833333
"1120909900","1050909900","1121997920",338967.7,38.2,295,510.1,510.1,0,0,2,82654,142211010000,1120022420,1120022420,295,1,338967.7,TRUE,6.7852485628869,7.78958335
"1120892990","1050892990","1120895070",1712299,24.4,150,562.8,562.8,0,0,1,82707,142330100000,1120022420,1120022420,150,1,1712299,TRUE,6.6863333107118,8.20816275
"1120893000","1050893000","1120895070",15285.6,81.8,120,562.8,562.8,0,0,2,82708,142320100100,1120022420,1120022420,120,1,15285.6,TRUE,6.75064044802708,8.19982285
"1120870170","1050870170","1121979840",1625808.6,96.9,195,707.9,707.9,0,0,1,82925,142350101000,1120022420,1120022420,195,1,1625808.6,TRUE,5.76665342066399,8.72927365
"1120870030","1050870030","1121979840",65667.3,137.5,490,708.1,708.1,0,0,2,82926,142341011100,1120022420,1120022420,490,1,65667.3,TRUE,5.81855469416326,8.8197659
"1120909040","1050909040","1120910440",23061.4,121.4,177,788.7,788.7,0,0,3,83172,142220110110,1120022420,1120022420,177,1,23061.4,TRUE,8.92483660162243,7.7567316
"1120908780","1050908780","1120910440",277429.3,98.7,181,788.9,788.9,0,0,2,83173,142230110000,1120022420,1120022420,181,1,277429.3,TRUE,8.9311119307151,7.80893895
"1120845560","1050845560","1121970810",1589735.8,104.1,18,879,879,0,0,1,83441,142370001100,1120022420,1120022420,18,1,1589735.8,TRUE,4.52941773121482,9.37291665
"1120846020","1050846020","1121970810",10081,109.4,78,879,879,0,0,2,83442,142360100100,1120022420,1120022420,78,1,10081,TRUE,4.57280048976757,9.2930181
"1120827040","1050827040","1120827420",1575805.9,14.1,254,935.7,935.7,0,0,1,83671,1.42391e+11,1120022420,1120022420,254,1,1575805.9,TRUE,4.62139677775413,9.8008711
"1120827030","1050827030","1120827420",11692.2,151.3,91,935.9,935.9,0,0,2,83673,142380101100,1120022420,1120022420,91,1,11692.2,TRUE,4.5389672206327,9.8172541
"1120887720","1050887720","1120890020",233149.7,186.8,51,940,940,0,0,2,83694,142250010000,1120022420,1120022420,51,1,233149.7,TRUE,10.064445760729,8.375
"1120888070","1050888070","1120890020",19972.1,83.1,157,940,940,0,0,3,83695,142240100100,1120022420,1120022420,157,1,19972.1,TRUE,10.0514765284087,8.2949839
"1120874630","1050874630","1120877900",204322.2,23,299,998.8,998.8,0,0,2,83934,142271001000,1120022420,1120022420,299,1,204322.2,TRUE,10.2561443413181,8.6658505
"1120874640","1050874640","1120877900",22071.9,114.9,168,999,999,0,0,3,83936,142260101110,1120022420,1120022420,168,1,22071.9,TRUE,10.3113367428572,8.617589
"1120760290","1050760290","1121937370",182447.1,204,96,1173.3,1173.3,0,0,2,84885,142410100000,1120022420,1120022420,96,1,182447.1,TRUE,4.18973693363476,11.45839695
"1120760280","1050760280","1121937370",1360282.5,174.8,5,1173.4,1173.4,0,0,1,84886,142510000100,1120022420,1120022420,5,1,1360282.5,TRUE,4.06616264869794,11.44184335
"1120755820","1050755820","1120757130",1355608.8,65.1,27,1198.4,1198.4,0,0,1,84998,142530010100,1120022420,1120022420,27,1,1355608.8,TRUE,3.96162033071611,11.55409865
"1120755960","1050755960","1120757130",4039.2,84.5,30,1198.4,1198.4,0,0,2,84999,142520010000,1120022420,1120022420,30,1,4039.2,TRUE,3.94277288126485,11.45
"1120747640","1050747640","1120749470",1280657.5,171.2,4,1252.7,1252.7,0,0,1,85245,142550000110,1120022420,1120022420,4,1,1280657.5,TRUE,3.51681494107793,11.72929255
"1120747470","1050747470","1120749470",71457,102.9,518,1252.7,1252.7,0,0,2,85246,142541001000,1120022420,1120022420,518,1,71457,TRUE,3.63652009124498,11.77455625
"1120839560","1050839560","1120838280",113151.9,102.3,853,1264.8,1264.8,0,0,3,85282,142281001000,1120022420,1120022420,853,1,113151.9,TRUE,12.056554199032,9.44230155
"1120839280","1050839280","1120838280",52867.8,211.4,409,1265,1265,0,0,2,85284,142291001000,1120022420,1120022420,409,1,52867.8,TRUE,12.0591889430382,9.57083335
"1120736270","1050736270","1120741610",152004,235.4,116,1269.3,1269.3,0,0,2,85319,142430101000,1120022420,1120022420,116,1,152004,TRUE,3.98963701688383,12.08333335
"1120736280","1050736280","1120741610",17403.4,137.1,130,1269.5,1269.5,0,0,3,85321,142420100100,1120022420,1120022420,130,1,17403.4,TRUE,4.12497584245709,12.0956885
"1120742280","1050742280","1120742690",13583.2,150.8,100,1284.3,1284.3,0,0,2,85370,142560100100,1120022420,1120022420,100,1,13583.2,TRUE,3.39809261422507,11.79583335
"1120742220","1050742220","1120742690",1266567.5,48.6,3,1284.5,1284.5,0,0,1,85371,142570000100,1120022420,1120022420,3,1,1266567.5,TRUE,3.38089351158164,11.90849335
"1120741300","1050741300","1120742150",1252304.6,126.7,33,1300.4,1300.4,0,0,1,85442,142590010100,1120022420,1120022420,33,1,1252304.6,TRUE,3.26304639985326,11.97896645
"1120741380","1050741380","1120742150",13974.6,5.6,111,1300.4,1300.4,0,0,2,85443,142580100100,1120022420,1120022420,111,1,13974.6,TRUE,3.28682738131986,11.9133711
"1120722720","1050722720","1120723590",726920.2,28.2,449,1383.1,1383.1,0,0,1,85777,1.42711e+11,1120022420,1120022420,449,1,726920.2,TRUE,2.79596701301534,12.43125
"1120722570","1050722570","1120723590",520941.9,88.8,112,1383.1,1383.1,0,0,2,85778,142610100100,1120022420,1120022420,112,1,520941.9,TRUE,2.84064578760115,12.46247
"1120694130","1050694130","1121909440",12364.4,42.8,97,1505.6,1505.6,0,0,3,86463,142440100100,1120022420,1120022420,97,1,12364.4,TRUE,5.2609750389017,13.06473915
"1120694020","1050694020","1121909440",124660.3,95.9,47,1505.8,1505.8,0,0,2,86464,142450010000,1120022420,1120022420,47,1,124660.3,TRUE,5.27921562514434,13.1479167
"1120669460","1050669460","1120673120",41626.8,123.5,325,1549.5,1549.5,0,0,3,86780,142621101100,1120022420,1120022420,325,1,41626.8,TRUE,2.97170241830078,13.825
"1120669470","1050669470","1120673120",464197.7,116.9,1277,1549.7,1549.7,0,0,2,86782,142631100000,1120022420,1120022420,1277,1,464197.7,TRUE,3.03211981406148,13.8207117
"1120680300","1050680300","1120681090",86942.1,54.2,1,1586.6,1586.6,0,0,2,87045,1.4247e+11,1120022420,1120022420,1,1,86942.1,TRUE,5.73124997306364,13.52291665
"1120680480","1050680480","1120681090",31108,49.9,230,1586.6,1586.6,0,0,3,87046,142461001000,1120022420,1120022420,230,1,31108,TRUE,5.756108175,13.47806145
"1120677950","1050677950","1120680300",47957,91.5,361,1595.7,1595.7,0,0,2,87137,142491010000,1120022420,1120022420,361,1,47957,TRUE,5.73025075718432,13.5875
"1120677960","1050677960","1120680300",38930.9,129,297,1595.9,1595.9,0,0,3,87139,142481010100,1120022420,1120022420,297,1,38930.9,TRUE,5.84786761057518,13.5896903
"1120668450","1050668450","1120670670",626523.4,0.6,236,1656.2,1656.2,0,0,1,87624,142731000100,1120022420,1120022420,236,1,626523.4,TRUE,1.6564153,13.7870502
"1120668760","1050668760","1120670670",39260.9,102.8,306,1656.2,1656.2,0,0,2,87625,142721001100,1120022420,1120022420,306,1,39260.9,TRUE,1.59167257960807,13.724893
"1120635020","1050635020","1120636200",541106.8,224,179,1806.1,1806.1,0,0,1,88829,142750101000,1120022420,1120022420,179,1,541106.8,TRUE,0.891663905612622,14.78541665
"1120635010","1050635010","1120636200",54137.9,151.8,410,1806.3,1806.3,0,0,2,88832,142741001000,1120022420,1120022420,410,1,54137.9,TRUE,0.831249975,14.73125
"1120577750","1050577750","1120582050",429898.9,248,718,2071.5,2071.5,0,0,1,90892,142771101000,1120022420,1120022420,718,1,429898.9,TRUE,-0.0558911558099985,16.36875
"1120577760","1050577760","1120582050",87304.7,136.9,652,2071.7,2071.7,0,0,2,90897,142761000100,1120022420,1120022420,652,1,87304.7,TRUE,0.0173847928298725,16.28519405
"1120515770","1050515770","1120517780",243693.8,113.1,231,2224.1,2224.1,0,0,2,91691,1.42651e+11,1120022420,1120022420,231,1,243693.8,TRUE,5.38508487416521,18.0076951
"1120515500","1050515500","1120517780",62453.3,172.7,478,2224.1,2224.1,0,0,3,91692,142641001100,1120022420,1120022420,478,1,62453.3,TRUE,5.34012500188722,18.10886115
"1120514030","1050514030","1120514190",39808.1,162.3,328,2296.7,2296.7,0,0,3,92049,142661001100,1120022420,1120022420,328,1,39808.1,TRUE,5.95207645730236,17.9883573
"1120513910","1050513910","1120514190",174551.8,116.6,1,2296.9,2296.9,0,0,2,92050,1.4267e+11,1120022420,1120022420,1,1,174551.8,TRUE,5.92268700964584,18.10941345
"1120513230","1050513230","1120513910",65443.9,126.5,500,2307.2,2307.2,0,0,3,92105,142681010100,1120022420,1120022420,500,1,65443.9,TRUE,6.06277139076377,18.05366855
"1120513090","1050513090","1120513910",108991.2,205.3,858,2307.4,2307.4,0,0,2,92107,142691011000,1120022420,1120022420,858,1,108991.2,TRUE,5.99860653073377,18.17528365
"1120603890","1050603890","1121870490",303671.3,4.8,219,2771.8,2771.8,0,0,1,94920,142790101000,1120022420,1120022420,219,1,303671.3,TRUE,-4.34934077012415,15.5612433
"1120603880","1050603880","1121870490",32990.8,124.4,242,2772,2772,0,0,2,94923,142781010100,1120022420,1120022420,242,1,32990.8,TRUE,-4.46029604456587,15.5987716
"1120641670","1050641670","1121886020",129494.4,1.6,73,2943.4,2943.4,0,0,2,95570,142810100100,1120022420,1120022420,73,1,129494.4,TRUE,-4.20042181751372,14.50159945
"1120641660","1050641660","1121886020",145807.1,124.9,4,2943.6,2943.6,0,0,1,95571,142910000100,1120022420,1120022420,4,1,145807.1,TRUE,-4.27390465715312,14.4625
"1120651900","1050651900","1121890140",135568.4,1.2,82,2996.1,2996.1,0,0,1,95809,142930100000,1120022420,1120022420,82,1,135568.4,TRUE,-4.500828975,14.2287413
"1120652110","1050652110","1121890140",9718.9,41,69,2996.1,2996.1,0,0,2,95810,142920100100,1120022420,1120022420,69,1,9718.9,TRUE,-4.50624994875148,14.171386
"1120682900","1050682900","1121903600",112987.1,77.1,15,3135.4,3135.4,0,0,2,96189,142830001000,1120022420,1120022420,15,1,112987.1,TRUE,-4.89694542068666,13.38352975
"1120683010","1050683010","1121903600",6954.8,85.3,55,3135.4,3135.4,0,0,3,96190,142820010000,1120022420,1120022420,55,1,6954.8,TRUE,-4.78175575676261,13.3679132
"1120689850","1050689850","1120689210",102429,208.2,49,3226.7,3226.7,0,0,2,96391,142850010100,1120022420,1120022420,49,1,102429,TRUE,-5.65639795362206,13.2116289
"1120690130","1050690130","1120689210",8385.2,123.7,64,3226.7,3226.7,0,0,3,96392,142840010100,1120022420,1120022420,64,1,8385.2,TRUE,-5.56660765713304,13.1645833
"1120710240","1050710240","1120708810",76216.9,121.5,4,3373.3,3373.3,0,0,2,96607,142870000110,1120022420,1120022420,4,1,76216.9,TRUE,-6.48854169653353,12.74166665
"1120710380","1050710380","1120708810",19653.5,77.5,151,3373.3,3373.3,0,0,3,96608,142860111000,1120022420,1120022420,151,1,19653.5,TRUE,-6.38699913131581,12.68194445
"1120696660","1050696660","1120693600",4953.2,57.5,37,3385.9,3385.9,0,0,2,96622,142940010000,1120022420,1120022420,37,1,4953.2,TRUE,-7.37928941218274,13.09177365
"1120696830","1050696830","1120693600",119259,86.9,71,3386.1,3386.1,0,0,1,96623,142950101000,1120022420,1120022420,71,1,119259,TRUE,-7.39977239507341,13.0031886
"1120715100","1050715100","1120712910",32653.7,9.3,244,3398.7,3398.7,0,0,2,96635,142891010000,1120022420,1120022420,244,1,32653.7,TRUE,-6.58533753240407,12.59791665
"1120715340","1050715340","1120712910",43099.6,29.9,322,3398.7,3398.7,0,0,3,96636,142881010000,1120022420,1120022420,322,1,43099.6,TRUE,-6.56687553285382,12.56335655
"1120737100","1050737100","1120736230",76421.9,131,58,3571.7,3571.7,0,0,1,96900,142970010110,1120022420,1120022420,58,1,76421.9,TRUE,-8.38351717149124,11.95625005
"1120737110","1050737110","1120736230",33397.9,17.8,255,3571.8,3571.8,0,0,2,96901,142961001000,1120022420,1120022420,255,1,33397.9,TRUE,-8.2998865125425,12.00502275
"1120761260","1050761260","1121935020",19350.2,133.2,141,3703.6,3703.6,0,0,1,97196,142990101000,1120022420,1120022420,141,1,19350.2,TRUE,-9.20416665,11.35833335
"1120761270","1050761270","1121935020",48725.2,8,357,3703.8,3703.8,0,0,2,97197,142981001000,1120022420,1120022420,357,1,48725.2,TRUE,-9.14131297664331,11.35110525
"1120022890","1050022430","0",9269.9,43.4,197,0,0,0,0,1,98386,143010810000,1120022890,1120022890,76,0.385786802030457,9269.9,TRUE,5.32696988311806,5.9333333
"1120022910","1050022910","0",14099.3,121.8,106,0,0,0,0,1,98463,143020101000,1120022910,1120022910,106,1,14099.3,TRUE,5.25725868959004,5.98320615
"1120022950","1050022920","0",6836.9,99.9,80,0,0,0,0,1,98572,143030410100,1120022950,1120022950,49,0.6125,6836.9,TRUE,5.11322157212611,5.86915105
"1120023020","1050023020","0",48394.1,11.8,369,0,0,0,0,1,98649,143041000100,1120023020,1120023020,369,1,48394.1,TRUE,3.39773477443222,6.42721845
"1120023030","1050023030","0",161.5,161.5,2,0,0,0,1,0,99018,143050000010,1120023030,1120023030,1,0.5,161.5,TRUE,3.20215616179475,6.43265785
"1120023050","1050023050","0",59907.9,16,452,0,0,0,0,1,99020,143061010000,1120023050,1120023050,452,1,59907.9,TRUE,2.43363159998616,6.3777093
"1120023100","1050023060","0",3663,136.7,36,0,0,0,0,1,99476,143070041110,1120023100,1120023100,30,0.833333333333333,3663,TRUE,2.01312627309214,6.3694444
"1120023130","1050023130","0",24089.2,1.3,175,0,0,0,0,1,99508,143080110000,1120023130,1120023130,175,1,24089.2,TRUE,1.838376375,6.2870502
"1120023180","1050023140","0",7220.6,58.5,76,0,0,0,0,1,99687,143090210000,1120023180,1120023180,54,0.710526315789474,7220.6,TRUE,1.62753190255653,6.278125
"1120023300","1050023300","0",412648.8,129.7,267,0,0,0,0,1,99759,1.44101e+11,1120023300,1120023300,267,1,412648.8,TRUE,0.637954685296005,5.8773179
"1120915980","1050915980","1120920850",301109.7,175.8,274,280.1,280.1,0,0,1,99947,144301000100,1120023300,1120023300,274,1,301109.7,TRUE,0.0424361324862411,7.62051735
"1120915990","1050915990","1120920850",75691.8,23.9,570,280.1,280.1,0,0,2,99948,144201110100,1120023300,1120023300,570,1,75691.8,TRUE,0.1231385,7.6267291
"1120873650","1050873650","1121981930",111517.5,100.8,33,466.9,466.9,0,0,2,100212,144410010110,1120023300,1120023300,33,1,111517.5,TRUE,-0.995870356662304,8.715391
"1120873640","1050873640","1121981930",154022.9,146.6,401,467,467,0,0,1,100214,144501010000,1120023300,1120023300,401,1,154022.9,TRUE,-1.072916675,8.6875
"1120842700","1050842700","1120843280",5999.9,28.7,48,582.3,582.3,0,0,3,100426,144420010100,1120023300,1120023300,48,1,5999.9,TRUE,-1.38333335,9.38333335
"1120842500","1050842500","1120843280",100971.9,139.2,67,582.5,582.5,0,0,2,100427,144430010100,1120023300,1120023300,67,1,100971.9,TRUE,-1.42615360720198,9.44166665
"1120821060","1050821060","1120821900",5351.5,88.7,42,703.5,703.5,0,0,3,100665,144440011100,1120023300,1120023300,42,1,5351.5,TRUE,-0.936907568030187,9.9707374
"1120820780","1050820780","1120821900",87314.1,0.4,10,703.5,703.5,0,0,2,100666,144450001000,1120023300,1120023300,10,1,87314.1,TRUE,-1.008546025,9.9150088
"1120803510","1050803510","1120808600",23789.4,1.7,186,779.4,779.4,0,0,3,100805,144460100100,1120023300,1120023300,186,1,23789.4,TRUE,-1.083245,10.32204555
"1120803360","1050803360","1120808600",62224.3,175.2,39,779.6,779.6,0,0,2,100806,144470010100,1120023300,1120023300,39,1,62224.3,TRUE,-0.961507722031261,10.42522295
"1120792830","1050792830","1121949030",11401.9,119.8,87,916.2,916.2,0,0,3,101141,144480111100,1120023300,1120023300,87,1,11401.9,TRUE,-0.546873445583174,10.64987285
"1120792840","1050792840","1121949030",45482.3,246.3,347,916.4,916.4,0,0,2,101142,144491010000,1120023300,1120023300,347,1,45482.3,TRUE,-0.428754323469797,10.6436278
"1120786860","1050786860","1121948100",15300.9,191.5,116,1091.6,1091.6,0,0,2,101637,144600110000,1120023300,1120023300,116,1,15300.9,TRUE,-2.97700039561697,10.7802341
"1120786690","1050786690","1121948100",86226.4,37.8,259,1091.8,1091.8,0,0,1,101638,144701010000,1120023300,1120023300,259,1,86226.4,TRUE,-2.9177446796141,10.74581875
